PV,Dap,Partial Dependence
0.315,1.62,71.79440969922133
0.35922448979591837,1.62,86.1896540091097
0.40344897959183673,1.62,88.67870174742119
0.4476734693877551,1.62,82.51587596011757
0.4918979591836735,1.62,82.52367158320527
0.5361224489795918,1.62,81.32283547505448
0.5803469387755102,1.62,83.76353267886275
0.6245714285714286,1.62,80.57423733593652
0.668795918367347,1.62,82.41999604652217
0.7130204081632654,1.62,81.60743246078484
0.7572448979591837,1.62,90.03291444736314
0.801469387755102,1.62,74.64344922245516
0.8456938775510205,1.62,74.36035526511212
0.8899183673469389,1.62,76.95124458777966
0.9341428571428572,1.62,76.93855756044167
0.9783673469387755,1.62,82.62822988248793
1.022591836734694,1.62,82.67399369379501
1.0668163265306123,1.62,86.99835047153363
1.1110408163265306,1.62,87.05902076956353
1.1552653061224492,1.62,86.92793108862736
1.1994897959183675,1.62,86.85407456083763
1.2437142857142858,1.62,86.1951006129871
1.287938775510204,1.62,84.05647601340436
1.3321632653061224,1.62,84.06295564597572
1.376387755102041,1.62,84.06587382818446
1.4206122448979592,1.62,84.01983447791407
1.4648367346938775,1.62,84.01983447791407
1.509061224489796,1.62,84.01640312812698
1.5532857142857144,1.62,84.02458982856933
1.5975102040816327,1.62,84.02771386276358
1.641734693877551,1.62,83.92853237174604
1.6859591836734695,1.62,82.68483982740022
1.7301836734693878,1.62,102.05716951231983
1.7744081632653061,1.62,107.14350344462369
1.8186326530612247,1.62,109.88467874729994
1.862857142857143,1.62,109.88467874729994
1.9070816326530613,1.62,111.19873870473947
1.9513061224489796,1.62,111.28825084510397
1.9955306122448981,1.62,111.28825084510397
2.0397551020408167,1.62,111.74184404314252
2.083979591836735,1.62,111.74184404314252
2.1282040816326533,1.62,109.01811580752154
2.1724285714285716,1.62,110.63458024719291
2.21665306122449,1.62,111.25455304247879
2.260877551020408,1.62,111.25455304247879
2.305102040816327,1.62,111.43586407208427
2.349326530612245,1.62,111.43586407208427
2.3935510204081636,1.62,111.43586407208427
2.437775510204082,1.62,111.43586407208427
2.482,1.62,111.0622825683082
0.315,1.7271428571428573,75.09447521541159
0.35922448979591837,1.7271428571428573,89.48971952529996
0.40344897959183673,1.7271428571428573,91.97876726361145
0.4476734693877551,1.7271428571428573,85.66472925321645
0.4918979591836735,1.7271428571428573,85.67252487630417
0.5361224489795918,1.7271428571428573,84.48335362876568
0.5803469387755102,1.7271428571428573,87.41864725652259
0.6245714285714286,1.7271428571428573,84.22935191359635
0.668795918367347,1.7271428571428573,86.07511062418202
0.7130204081632654,1.7271428571428573,85.2625470384447
0.7572448979591837,1.7271428571428573,93.2825370833287
0.801469387755102,1.7271428571428573,77.85992720667171
0.8456938775510205,1.7271428571428573,77.57683324932867
0.8899183673469389,1.7271428571428573,80.16772257199621
0.9341428571428572,1.7271428571428573,80.1550355446582
0.9783673469387755,1.7271428571428573,85.8447078667045
1.022591836734694,1.7271428571428573,85.89047167801156
1.0668163265306123,1.7271428571428573,90.2148284557502
1.1110408163265306,1.7271428571428573,90.2754987537801
1.1552653061224492,1.7271428571428573,90.14440907284393
1.1994897959183675,1.7271428571428573,90.07055254505416
1.2437142857142858,1.7271428571428573,89.41157859720367
1.287938775510204,1.7271428571428573,87.27295399762092
1.3321632653061224,1.7271428571428573,87.27943363019227
1.376387755102041,1.7271428571428573,87.28235181240102
1.4206122448979592,1.7271428571428573,87.23631246213064
1.4648367346938775,1.7271428571428573,87.23631246213064
1.509061224489796,1.7271428571428573,87.23288111234352
1.5532857142857144,1.7271428571428573,87.2410678127859
1.5975102040816327,1.7271428571428573,87.24419184698012
1.641734693877551,1.7271428571428573,87.14501035596261
1.6859591836734695,1.7271428571428573,85.90131781161676
1.7301836734693878,1.7271428571428573,103.46153351789972
1.7744081632653061,1.7271428571428573,108.54786745020357
1.8186326530612247,1.7271428571428573,111.28904275287982
1.862857142857143,1.7271428571428573,111.28904275287982
1.9070816326530613,1.7271428571428573,112.60310271031936
1.9513061224489796,1.7271428571428573,112.69261485068385
1.9955306122448981,1.7271428571428573,112.69261485068385
2.0397551020408167,1.7271428571428573,113.14620804872243
2.083979591836735,1.7271428571428573,113.14620804872243
2.1282040816326533,1.7271428571428573,110.42247981310143
2.1724285714285716,1.7271428571428573,112.0389442527728
2.21665306122449,1.7271428571428573,112.65891704805868
2.260877551020408,1.7271428571428573,112.65891704805868
2.305102040816327,1.7271428571428573,112.84022807766415
2.349326530612245,1.7271428571428573,112.84022807766415
2.3935510204081636,1.7271428571428573,112.84022807766415
2.437775510204082,1.7271428571428573,112.84022807766415
2.482,1.7271428571428573,112.46664657388808
0.315,1.8342857142857143,74.27332815794085
0.35922448979591837,1.8342857142857143,88.66857246782924
0.40344897959183673,1.8342857142857143,91.1576202061407
0.4476734693877551,1.8342857142857143,84.84358219574571
0.4918979591836735,1.8342857142857143,84.08424133631718
0.5361224489795918,1.8342857142857143,84.07688366817443
0.5803469387755102,1.8342857142857143,87.01432078545415
0.6245714285714286,1.8342857142857143,83.82502544252792
0.668795918367347,1.8342857142857143,85.67078415311359
0.7130204081632654,1.8342857142857143,84.85822056737625
0.7572448979591837,1.8342857142857143,92.87821061226029
0.801469387755102,1.8342857142857143,77.45560073560328
0.8456938775510205,1.8342857142857143,77.16305112336963
0.8899183673469389,1.8342857142857143,79.75394044603716
0.9341428571428572,1.8342857142857143,79.16630998031829
0.9783673469387755,1.8342857142857143,85.24337859893915
1.022591836734694,1.8342857142857143,85.28914241024624
1.0668163265306123,1.8342857142857143,89.61349918798486
1.1110408163265306,1.8342857142857143,89.67416948601476
1.1552653061224492,1.8342857142857143,89.54307980507859
1.1994897959183675,1.8342857142857143,89.46922327728886
1.2437142857142858,1.8342857142857143,88.81024932943834
1.287938775510204,1.8342857142857143,86.67162472985558
1.3321632653061224,1.8342857142857143,86.67810436242692
1.376387755102041,1.8342857142857143,86.68102254463568
1.4206122448979592,1.8342857142857143,86.6349831943653
1.4648367346938775,1.8342857142857143,86.6349831943653
1.509061224489796,1.8342857142857143,86.6315518445782
1.5532857142857144,1.8342857142857143,86.63973854502056
1.5975102040816327,1.8342857142857143,86.6428625792148
1.641734693877551,1.8342857142857143,86.55313674308789
1.6859591836734695,1.8342857142857143,85.30944419874206
1.7301836734693878,1.8342857142857143,102.62164909487369
1.7744081632653061,1.8342857142857143,107.745316977705
1.8186326530612247,1.8342857142857143,110.48649228038126
1.862857142857143,1.8342857142857143,110.48649228038126
1.9070816326530613,1.8342857142857143,111.8005522378208
1.9513061224489796,1.8342857142857143,111.89006437818529
1.9955306122448981,1.8342857142857143,111.89006437818529
2.0397551020408167,1.8342857142857143,112.34365757622385
2.083979591836735,1.8342857142857143,112.34365757622385
2.1282040816326533,1.8342857142857143,109.61992934060287
2.1724285714285716,1.8342857142857143,111.23639378027423
2.21665306122449,1.8342857142857143,111.85636657556009
2.260877551020408,1.8342857142857143,111.85636657556009
2.305102040816327,1.8342857142857143,112.0376776051656
2.349326530612245,1.8342857142857143,112.0376776051656
2.3935510204081636,1.8342857142857143,112.0376776051656
2.437775510204082,1.8342857142857143,112.0376776051656
